numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs
0.7862704589900055,0.7610991442334631,4.575627922158923,0.19314356180023395,-0.062072645353042584,-0.1723832839235058,-0.2940629123006652,0.45499181922595966,1.0319719112271255,0.3836347709631475,-0.663377560915537,-0.19514936226981494,-0.5828259255261258,0.9990270975339579,0.6819814249880962,1.2496784523446163,-0.48472605623537085,0.23710761600142938,1.452581056507446,-0.03977298821969978,-0.2569717931141484,-0.037836827326131556,-0.238736306412107,1.0128400991731994,0.41197895448690336,-0.21196008782731737,-0.42763091363841726,-0.350899070369376,-0.1548124018454042,-0.08643891769532092,0.6454797097138653,0.686162372632499,0
-0.168399237253377,-0.10360511911031435,-0.4264439121407561,-0.748702571023379,0.3629304270578821,0.6939953732887735,1.6508459655304937,-0.3835246487042364,-0.4098754253138621,-0.43656184219464944,1.115196689384447,1.1363260028487001,2.1899109554332967,-0.19726036418341153,-0.5703762536569682,1.5245232741271653,-0.48472605623537085,1.2579876293409171,1.119143021321851,-0.21186400183436965,-0.2569717931141484,-0.33107223910365086,-0.238736306412107,0.2735205613796097,0.052945086520405193,-0.5657703882775318,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,0.6638508879000651,0.17679259529214197,0.11313633347915289,2
0.3619728162151688,0.18462963533761148,-0.4264439121407561,-0.748702571023379,2.0761650345099203,3.0701662493195094,2.4371792007372632,-0.0158031411733863,-0.02960799589645873,0.07417003593855276,3.7357195866895565,4.164620583270689,2.780153913897758,-0.19726036418341153,-0.5455792323406786,1.5245232741271653,-0.48472605623537085,0.849635624005122,1.3414350447789143,1.4753761533877197,-0.2569717931141484,0.3287074373957676,-0.238736306412107,1.3849808061162812,2.027631360336145,-0.5657703882775318,1.5342276119331797,2.2491774559285855,-0.1548124018454042,1.8643145768526828,1.3875676408815938,1.5457014313625181,1
-0.2214364426002316,-0.10360511911031435,-0.4264439121407561,1.134989694623847,-0.4398531541627534,-0.47179355516598465,-0.506396179050082,-0.16902043597790717,-0.10090813891222186,0.4030986727306592,-0.5822258840957658,-0.47930569019144925,-0.8413740505897992,1.2622162653449376,-0.08294475594558902,-0.7658502407274101,-0.48472605623537085,-0.37542039200226324,-0.7703391780631872,-0.17445291191813705,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.41618021548823575,0.14270355351202973,0.07108815253285412,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,0.8139088490191423,-0.3211874637809391,-0.3703543870564828,0
-0.2214364426002316,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.43418644653060773,-0.47816398646901614,-0.4888517407284938,-0.3528811897433322,-0.3306530441852364,-0.3073834753304303,-0.3489148132389238,-0.41435567238078996,-0.3733263796786635,0.27021636709022934,1.3724668329407115,-0.03293071597394601,-0.48472605623537085,0.4412836186693269,-0.3257551311490605,0.25951573111016085,-0.2569717931141484,0.6952517021176668,-0.238736306412107,0.22886367654643983,0.8607712894450261,0.21261227271293986,1.926599317047499,0.02054043338747566,0.10832826029913402,1.7142566157336054,0.11820670598942655,0.27429990699103146,0
0.3619728162151688,0.7610991442334631,-0.4264439121407561,1.6059127610356534,-0.11496191658640209,-0.2615693221659463,-0.20099146209907034,0.0036972418017345372,-0.14051932947653473,0.10347439814671251,-0.2102806986718148,-0.31693064566480106,-0.2983335298660694,1.2622162653449376,0.4996361178906146,-0.3993904783506781,-0.48472605623537085,-0.1712443893343657,-0.4369011428775922,-0.24553398275897897,-0.2569717931141484,-0.33107223910365086,-0.238736306412107,-0.09365826947089796,-0.036813380471219355,-0.424246268097446,-0.23144506108125756,-0.350899070369376,-0.1548124018454042,-0.38655483993347534,0.03032787203535342,-0.04802724003272569,1
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-0.7217848194760351,-0.8431605569002235,-0.7658502407274101,-0.48472605623537085,-0.37542039200226324,-0.7703391780631872,-0.38021390645741626,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.5650364982654685,-0.7548811164042157,-0.5657703882775318,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,-0.6866707621716297,-0.5164737614566571,-0.5494250242919034,0
-0.4866224693345045,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.48329791267587013,-0.5673500247114567,-0.6262835153905958,-0.4030250316793572,-0.4336421396524498,-0.4742387716710563,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-0.21749973873091988,-0.6164325703472396,0.4251439869969691,-0.48472605623537085,0.03293161333353183,0.45226695095066105,-0.21186400183436965,3.023197566048805,-0.037836827326131556,-0.238736306412107,-0.09862014556347239,0.052945086520405193,-0.5657703882775318,-0.03525920852409787,-0.16517931849095016,-0.1548124018454042,0.3637349656619107,0.17679259529214197,-0.15546962237397807,0
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-0.7217848194760351,-0.8431605569002235,-0.7658502407274101,-0.48472605623537085,-0.37542039200226324,-0.7703391780631872,-0.38021390645741626,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.5650364982654685,-0.7548811164042157,-0.5657703882775318,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,-0.6866707621716297,-0.5164737614566571,-0.5494250242919034,0
-0.2214364426002316,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,0.015372358952948133,0.6685136480766476,0.903010034842523,0.006483010798180372,0.35065943352094464,1.0812834033059835,0.01964905231753677,0.2919757713101296,0.3660532812509659,-0.21198576527049115,0.3673202566354733,-0.3993904783506781,-0.48472605623537085,-0.1712443893343657,-0.4369011428775922,-0.3240972715830674,-0.2569717931141484,0.25539858445138774,-0.238736306412107,0.0006173762880161554,-0.306088781446093,-0.5657703882775318,1.3380417593760199,0.20626018526590148,-0.1548124018454042,-0.38655483993347534,-0.17472274052415054,0.059415142308526694,1
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-0.7217848194760351,-0.8431605569002235,-0.6742353001332272,-0.48472605623537085,-0.5795963946701608,-0.5480471546061239,-0.38021390645741626,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.5451889938951708,-0.7548811164042157,-0.49500832818748886,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,-0.6866707621716297,-0.49694513168908533,-0.5315179605683614,0
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-1.6512101371357701,-0.8431605569002235,-0.3993904783506781,-0.48472605623537085,0.4412836186693269,-0.7703391780631872,-0.34280281654118366,-0.2569717931141484,-0.037836827326131556,-0.238736306412107,-0.4757227285991289,-0.39584724843771757,-0.5657703882775318,0.1609266440330618,-0.350899070369376,-0.1548124018454042,-0.08643891769532092,-0.4774165019215135,-0.4598897056741932,0
-0.38054805864079533,-0.3918398735582402,-0.4264439121407561,-0.2777795046115725,-0.479520107587773,-0.5546091621053937,-0.6160492255887033,-0.2693081198499572,-0.0929859007993593,0.4111690710245056,-0.5315060860834089,-0.47930569019144925,-0.9736480930192905,0.48554476058930973,-0.7062681707105728,-0.7658502407274101,1.5777357908837564,-0.37542039200226324,-0.7703391780631872,-0.38021390645741626,-0.2569717931141484,-0.4043810920480307,-0.238736306412107,-0.5451889938951708,-0.7548811164042157,-0.21196008782731737,-0.6238167661955769,-0.350899070369376,-0.0670988477972248,-0.6866707621716297,-0.5164737614566571,-0.5315179605683614,0
-0.4335852639876499,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.012961179207780178,0.22258345686444503,2.7646764743978243,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,0.4693645946937685,0.5355383381001019,3.529327431327707,-0.20461662316917043,-0.8367437197470711,0.6083738681853351,-0.48472605623537085,-0.5795963946701608,1.0079970095933193,-0.13330071301028124,-0.2569717931141484,-0.33107223910365086,-0.238736306412107,-0.16312453476693994,0.23246202050365428,0.141850212622897,-0.42763091363841726,0.02054043338747566,-0.0670988477972248,0.6638508879000651,-0.008729387499790192,-0.22709787726814631,1
-0.2214364426002316,0.4728643897855373,-0.4264439121407561,0.19314356180023395,-0.4644088872353846,-0.5482387308023622,-0.582422214900829,-0.36959580372200723,-0.4098754253138621,-0.37197303553183464,-0.38272801191382844,-0.47930569019144925,-0.44115944840788085,0.9806300085117796,1.2965587451537068,-0.6742353001332272,-0.48472605623537085,-0.37542039200226324,-0.6591931663346555,-0.376472797465793,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.3318283219144705,-0.6651226494125911,-0.5657703882775318,-0.6238167661955769,-0.16517931849095016,-0.1548124018454042,-0.6866707621716297,-0.3504804084322968,-0.40616851450356695,0
-0.4335852639876499,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4606310821472875,-0.503645711681142,-0.46935787488544095,-0.3946677246900197,-0.4257199015395872,-0.411444140389908,-0.34553349337143335,-0.40623692015445756,-0.2851436847256693,-1.4671658131552858,-0.30414695472022435,0.24191410580860304,1.5777357908837564,0.23710761600142938,0.3411209392221294,0.33059680195100277,-0.2569717931141484,-0.257763386159271,5.0967425415421905,0.050236137213760426,0.9505297564366507,0.8494708135233258,-0.23144506108125756,-0.16517931849095016,-0.0670988477972248,1.264082732376374,0.12797102087321244,0.3817422893322838,0
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-1.2775997858450359,-0.8431605569002235,-0.4910054189448611,-0.48472605623537085,-0.5795963946701608,-0.3257551311490605,-0.376472797465793,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.5253414895248731,-0.6651226494125911,-0.424246268097446,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,-0.5366128010525525,-0.4481235572701558,-0.5136108968448193,0
0.14982399482775047,0.4728643897855373,2.0745920050090834,-0.2777795046115725,-0.1886291158042957,-0.18512414652956874,-0.187670510492927,-0.15787735999212385,-0.21974171060516043,-0.03288067024417259,-0.14603562118949598,-0.21138686672247975,-0.1969609897726751,0.48554476058930973,-0.4011484414725394,-0.03293071597394601,-0.48472605623537085,-0.1712443893343657,0.007682904036534425,-0.24553398275897897,-0.2569717931141484,-0.037836827326131556,-0.238736306412107,0.16932116343554668,-0.036813380471219355,0.28337433280298274,0.5532983491473812,0.02054043338747566,-0.1548124018454042,-0.23649687881439813,0.059620816686711126,0.2026716520968632,0
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-0.7217848194760351,-0.8431605569002235,-0.7658502407274101,1.5777357908837564,-0.37542039200226324,-0.7703391780631872,-0.38021390645741626,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.5650364982654685,-0.7548811164042157,-0.5657703882775318,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,-0.6866707621716297,-0.5164737614566571,-0.5494250242919034,0
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-0.7217848194760351,-0.8431605569002235,-0.7658502407274101,-0.48472605623537085,-0.37542039200226324,-0.7703391780631872,-0.38021390645741626,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.5650364982654685,-0.7548811164042157,-0.5657703882775318,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,-0.6866707621716297,-0.5164737614566571,-0.5494250242919034,0
-0.32751085329394075,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.3850749803853453,-0.39534837952960705,-0.21281820739413734,-0.35566695873977805,-0.3861087109752744,-0.2406418089173336,-0.2576191768166813,-0.30881189343846865,-0.09521143416191172,-1.4671658131552858,-0.30430865880087843,0.15029916521442002,1.5777357908837564,0.03293161333353183,0.22997492749359774,0.0687191725373747,-0.2569717931141484,-0.11114568027051139,-0.238736306412107,0.31321557012020507,0.5914958884701524,0.07108815253285412,0.35711249659022154,1.1348589446580306,-0.1548124018454042,0.0636190434237563,0.45995772692193315,0.2026716520968632,0
-0.4866224693345045,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4814090101318216,-0.5609795934084252,-0.6058149357868108,-0.4002392626829114,-0.4257199015395872,-0.43656184219464944,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,0.27021636709022934,0.6883238183737475,-0.5826203595390441,-0.48472605623537085,-0.1712443893343657,-0.5480471546061239,0.33059680195100277,-0.2569717931141484,0.3287074373957676,-0.238736306412107,-0.2474764283407052,0.9505297564366507,-0.5657703882775318,1.5342276119331797,-0.350899070369376,-0.1548124018454042,2.164430499090837,-0.29189451912958136,-0.1912837498210622,0
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-0.2892844586409879,-0.8431605569002235,0.24191410580860304,3.6401976380028835,0.23710761600142938,0.11882891576506607,-0.03977298821969978,-0.2569717931141484,-0.18445453321489122,0.10548813539139608,-0.2425145522481308,0.41197895448690336,2.264712015324183,0.1609266440330618,-0.350899070369376,-0.1548124018454042,0.5137929267809879,-0.18448705540793645,0.005693951137900501,2
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-1.6512101371357701,-0.8431605569002235,-0.8574651813215932,-0.48472605623537085,-0.5795963946701608,-0.7703391780631872,-0.38021390645741626,-0.2569717931141484,-0.33107223910365086,-0.238736306412107,-0.5650364982654685,-0.8446395833958403,-0.5657703882775318,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,-0.8367287232907069,-0.5262380763404431,-0.5494250242919034,0
1.3696797178054056,0.4728643897855373,2.0745920050090834,2.07683582744746,0.536709461110349,-0.27431018477200925,-0.04818532792497319,0.38813336331125964,-0.22766394871802298,0.06851246820837552,0.4896525138987113,-0.12208059223282326,-0.09906136088083908,1.1039343075532837,1.3382364746822695,0.7916037493737011,-0.48472605623537085,1.0538116266730195,0.3411209392221294,0.25951573111016085,-0.2569717931141484,2.0881199080608837,-0.238736306412107,0.6456612683226917,0.8607712894450261,-0.5657703882775318,2.1227851696046587,1.5062984484148823,-0.1548124018454042,0.5137929267809879,0.9286448413436564,0.7398835638031251,2
1.4227169231522603,1.6258034075772405,-0.4264439121407561,1.6059127610356534,1.0164907072986817,1.3119272096828256,0.20969830650311488,0.07612723570932622,-0.13259709136367215,-0.16885746226311463,1.7272155854002211,1.6072136319759798,0.34962888988346497,1.1315428242021128,0.7723620279936336,1.3412933929387993,-0.48472605623537085,-0.1712443893343657,1.6748730799645093,1.1386763441416263,-0.2569717931141484,1.3550313786170853,-0.06662408551035545,1.5387989649860885,1.7583559593612714,-0.1411980277372745,-0.03525920852409787,0.5776996890227531,0.10832826029913402,0.2136770045428335,1.475446474835667,1.0801177745504245,0
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-0.7217848194760351,-0.8431605569002235,-0.7658502407274101,-0.48472605623537085,-0.5795963946701608,-0.6591931663346555,-0.38021390645741626,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.5501508699877453,-0.7548811164042157,-0.49500832818748886,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,-0.6866707621716297,-0.5067094465728712,-0.5315179605683614,0
0.043749584134041314,0.18462963533761148,-0.4264439121407561,-0.2777795046115725,-0.04318361991255704,-0.0640859517719709,0.15152250955323698,0.03991223875553038,0.017925432780716687,0.49279990642808874,-0.12574770198455318,0.007819443388495278,-0.13478049475248574,0.48370247506397956,0.04700543449998459,-0.3077755377564951,-0.48472605623537085,-0.5795963946701608,-0.10346310769199722,-0.3689905794825465,-0.2569717931141484,-0.4043810920480307,-0.238736306412107,-0.27228580880357733,-0.5753641824209667,-0.5657703882775318,-0.42763091363841726,0.02054043338747566,-0.1548124018454042,-0.6866707621716297,-0.33095177866472497,-0.3703543870564828,1
-0.5396596746813591,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.4851868152199187,-0.5737204560144881,-0.6467520949943809,-0.40581080067580305,-0.4415643777653124,-0.5119157011474632,-0.3759653721788475,-0.47930569019144925,-0.4275928726484875,-0.7217848194760351,-0.8431605569002235,-0.7658502407274101,-0.48472605623537085,-0.37542039200226324,-0.7703391780631872,-0.38021390645741626,-0.2569717931141484,-0.4776899449924105,-0.238736306412107,-0.5650364982654685,-0.7548811164042157,-0.5657703882775318,-0.6238167661955769,-0.350899070369376,-0.1548124018454042,-0.6866707621716297,-0.5164737614566571,-0.5494250242919034,0
-0.32751085329394075,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,-0.17729570054000438,-0.0640859517719709,0.6877992951724059,-0.4002392626829114,-0.4257199015395872,-0.4817741575663377,0.1684271264871172,0.17019448791514344,1.1013617443897612,-0.19726036418341153,-0.8226371947644183,-0.21616059716231203,-0.48472605623537085,0.6454596213372245,-0.6591931663346555,-0.34280281654118366,-0.2569717931141484,-0.257763386159271,-0.238736306412107,-0.4459514720436823,-0.39584724843771757,-0.5657703882775318,-0.03525920852409787,-0.350899070369376,-0.1548124018454042,-0.08643891769532092,-0.4481235572701558,-0.424075578227109,0
8.370590823590211,9.696376532119166,2.0745920050090834,2.07683582744746,5.102186910075704,0.21621302556141356,0.0697710026157194,4.079277283601989,0.5724821006810965,0.20595263216818122,4.182053809198298,0.3650445413471213,-0.04885229561368336,1.2622162653449376,1.0646301756956897,4.08974161076429,-0.48472605623537085,-0.37542039200226324,5.12039944354899,3.8397570360936184,-0.2569717931141484,4.434003202281038,-0.238736306412107,5.47356670639761,3.463766832202138,-0.5657703882775318,6.831245630976491,6.520731749132379,-0.0670988477972248,0.2136770045428335,5.381172428350028,4.822694092770716,4
0.09678678948089589,0.18462963533761148,-0.4264439121407561,-0.748702571023379,0.3100411558245226,0.5920684724402699,0.6789814310790951,-0.3584527277362239,-0.40195318720099954,-0.4133762133334582,0.9900878542872998,1.0064259672273814,1.048033516737722,-0.19726036418341153,-0.5762449139767036,1.7077531553155314,-0.48472605623537085,3.7080996613556874,0.11882891576506607,-0.03977298821969978,7.9434516047932355,-0.18445453321489122,-0.238736306412107,-0.2921333131738751,0.41197895448690336,-0.5657703882775318,-0.42763091363841726,-0.16517931849095016,-0.1548124018454042,0.8139088490191423,-0.14542979587279284,-0.2450049409916884,2
-0.11536203190652243,-0.3918398735582402,-0.4264439121407561,-0.748702571023379,0.782266791836661,1.5985966183192415,2.405342372021536,-0.2860227338286322,-0.14844156758939728,-0.1518915409198886,1.747503504605164,2.289188818987902,2.8856707756984536,-0.19726036418341153,-0.7555819262700184,0.24191410580860304,-0.48472605623537085,0.23710761600142938,0.11882891576506607,0.33059680195100277,1.3831128864673283,0.8418694080064264,-0.238736306412107,0.0006173762880161554,0.9505297564366507,0.4956605130731114,1.5342276119331797,0.39197993714432733,0.4591824764918517,1.5641986546145283,0.11820670598942655,0.09522926975561082,1
